ID,result
108,0.12218536217692379
109,0.42252850551925464
110,0.4088982267685109
111,0.4995961176566249
112,0.574556652688862
113,0.4197892380788484
114,0.38133268805770604
115,0.6971237486891355
116,0.47343270478467103
117,0.46402180391950515
118,0.25436654775725975
119,0.5461443637110206
120,0.6857430841169553
121,0.4408510372757248
122,0.26885269830516745
123,0.4301126520308434
124,0.5600553395098914
125,0.41248723633013656
126,0.6282442588595067
127,0.3614462593872662
128,0.3620861365546352
129,0.777258686137583
130,0.26971371675645156
131,0.5266571730846109
132,0.7471888980349551
133,0.28317441920207514
134,0.4794879007405915
135,0.4973566348816822
136,0.30325100958323836
137,0.22576550414856747
138,0.22351823678141275
139,0.2469850526957261
140,0.38724895863472436
141,0.20043900569291723
142,0.33400499708189163
143,0.41717332840583404
144,0.4138459354293313
145,0.4413432210117851
146,0.5383978727529801
147,0.19355108403938215
148,0.5040647900631438
149,0.40790142034187105
150,0.07053963119392642
151,0.4532538658357674
152,0.39070062383897697
153,0.6317670376314268
154,0.9401476097927515
155,0.14497474739429447
156,0.5110323987529245
157,0.5582448090643652
158,0.5082615930260881
159,0.5911084143066017
160,0.44198315272857885
161,0.2512024752087667
162,0.375776364467202
163,0.4927331724560235
164,0.36287945164714597
165,0.5484921722699233
166,0.518954378290487
167,0.8678775032549632
168,0.5481659527403053
169,0.7429099383835576
170,0.5253438915086488
171,0.539356001042463
172,0.6820365450507945
173,0.5996128190147587
174,0.1294023795601519
175,0.14047990370266933
176,0.723288680636643
177,0.42536078099340324
178,0.5781239665494264
179,0.70497210421905
180,0.5878494738294918
181,0.3736530197224261
182,0.616751953483878
183,0.2899878813901901
184,0.4408544715437949
185,0.31839403097767877
186,0.603050398267165
187,0.3516028917963812
188,0.5533706635595985
189,0.5007469769626921
190,0.393564632576844
191,0.41030867241406976
192,0.5357393155650091
193,0.6544835121882602
194,0.49303818605391936
195,0.4632196376414719
196,0.6422088515849105
197,0.16777149792248927
198,0.3715212266560874
199,0.5121818897223428
200,0.5342390934492429
201,0.7478277495939527
202,0.7379836928716272
203,0.5492003215991688
204,0.1870771641880631
205,0.46538512468476306
206,0.37448603999424274
207,0.05963505739678995
208,0.6081375639264727
209,0.5972239782444195
210,0.5317679959611484
211,0.31658151833904735
212,0.5644892279115716
213,0.5334306999564826
214,0.5486348887276772
215,0.25846861967570833
216,0.519470602700227
217,0.43956688133960287
218,0.6064699163172308
219,0.6577302732622075
220,0.3449921130335417
221,0.18329629026368646
222,0.42459067227616654
223,0.43745775392145586
224,0.366517802295574
225,0.6268920547980866
226,0.6739835940242312
227,0.6832112867226942
228,0.7042871962680433
229,0.17091626176517724
230,0.5090444556610512
231,0.5640626013394398
232,0.490216455525472
233,0.4854554294892192
234,0.3063739102452666
235,0.44469111390736654
236,0.2669382964863334
237,0.6270771420630006
238,0.37797789868786774
239,0.3547901993013298
240,0.7994636565292657
241,0.4227413812104627
242,0.4216785317898842
243,0.5159137922377399
244,0.39594973360221347
245,0.5379405996456785
246,0.6385973278799472
247,0.39972144190678477
248,0.19253064773130502
249,0.7163898621515767
250,0.471448250722695
251,0.38890980417842896
252,0.3402470355798928
253,0.052266295069939434
254,0.4600153168549434
255,0.4817820748606161
256,0.5900504216738545
257,0.4005135994687738
258,0.3133544795649374
259,0.505313572307561
260,0.36796839832296546
261,0.5591637572278597
262,0.6564785740993984
263,0.2594838685576995
264,0.531827653935265
265,0.40561472533962795
266,0.699862499413861
267,0.056207460923366405
268,0.31575901149957425
269,0.43204882324654575
270,0.5984196209769046
271,0.22079176791249283
272,0.6243897355802978
273,0.550513292186978
274,0.670920708335052
275,0.0670276271694063
276,0.4456871577897122
277,0.26721751419408357
278,0.3873982828456949
279,0.5261681519553723
280,0.15956156855497497
281,0.07342570912466337
282,0.4420330164069798
283,0.21655581275673405
284,0.10389168797988171
285,0.6113372285087596
286,0.28200778197811244
287,0.33356845258207146
288,0.353303857836735
289,0.1172832003973854
290,0.2984111898369871
291,0.5461239076110889
292,0.24108744956097397
293,0.6778689316123897
294,0.09900762751035677
295,0.4521878971865553
296,0.6743898908303159
297,0.6221976790114665
298,0.41270452205384756
299,0.6258470675219225
300,0.27520866541875594
301,0.5176022999914858
302,0.359844598235179
303,0.3021858558458553
304,0.49777169544473987
305,0.10194929297073586
306,0.6168192611054533
307,0.2001807628235116
308,0.6465746858694661
309,0.28023657391533496
310,0.7779544813892434
311,0.20054035572554366
312,0.5789982001501144
313,0.351120406657429
314,0.33432241022942205
315,0.275130820920218
316,0.4342315056977543
317,0.14316637257472492
318,0.15099132077033875
319,0.17727476304682116
320,0.4161239610684822
321,0.6335423045016022
322,0.37380993083531494
323,0.575183228589029
324,0.40877908556025605
325,0.49550792032007573
326,0.08336948754196241
327,0.07251812719040304
328,0.33744258360174845
329,0.4490520481798624
330,0.17740393261079296
331,0.6982491201502757
332,0.042506924707734935
333,0.32054601920493186
334,0.6485599892713615
335,0.7117037397568096
336,0.2011602261609703
337,0.23484611829887372
338,0.09933588419482291
339,0.5219586995837723
340,0.5628783194323095
341,0.6892929813197266
342,0.1082617481010534
343,0.40522852397611836
344,0.724845154119429
345,0.3706609258260713
346,0.09907264394782239
347,0.4950017724467753
348,0.3339638195912044
349,0.7402165608733016
350,0.09558322115373355
351,0.1226920109078023
352,0.42851492556991894
353,0.3749036677600888
354,0.19932768316468663
355,0.2959289876958491
356,0.2874227157966168
357,0.2948705372580439
358,0.08335251925481055
359,0.10092677717588555
360,0.508281100986517
361,0.6615621617819054
362,0.3659069988741732
363,0.27803971659021165
364,0.06726324604030764
365,0.4862491650369182
366,0.05260585402386105
367,0.4973547978260108
368,0.42000520572981037
369,0.4119993668025902
370,0.33387843873893086
371,0.4466917560734003
372,0.14843611403479745
373,0.6227986617009248
374,0.6285854366666404
375,0.26918932217003444
376,0.21723901607908852
377,0.5030818299986852
378,0.2642572872563667
379,0.13538076440888988
380,0.40395819773392166
381,0.3741469524875465
382,0.37230475579903716
383,0.06292187563444951
384,0.17241487463235397
385,0.5835584597873891
386,0.24665471295653393
387,0.23063954375290344
388,0.3567900792547598
389,0.5419402398809342
390,0.7667138668471993
391,0.666385961599068
392,0.6540488228465385
393,0.48584530216119975
394,0.36673040172584376
395,0.60684256067984
396,0.19928537864805168
397,0.6153159017829549
398,0.6762340098676499
399,0.5773342012737741
400,0.7782406611574353
401,0.4840595518128674
402,0.6717214816759187
403,0.4014399017232002
404,0.559633957685061
405,0.8150371128549112
406,0.09251335610660098
407,0.661415072963514
408,0.6441836097679675
409,0.6844727011147671
410,0.7195290437416602
411,0.5453305851478851
412,0.52201668930102
413,0.1963325870340255
414,0.4752211241822634
415,0.6759313737889954
416,0.2420536807430332
417,0.6094345149531772
418,0.3232378496813605
419,0.16461149147190654
420,0.11288979914850647
421,0.6148287940912234
422,0.263659919249667
423,0.42574382638478364
424,0.45244539552095714
425,0.6144921674584967
426,0.7042413672219295
427,0.40299411830404397
428,0.45869970820623457
429,0.05276599899058119
430,0.4213095675139348
431,0.27896053525759085
432,0.4985494006170846
433,0.5947738202824431
434,0.5919168264996827
435,0.44754187997986133
436,0.25016169243482844
437,0.5000668418821094
438,0.6962443186279003
439,0.44360292576947163
440,0.31082257203991104
441,0.05660836016632682
442,0.6722359068330009
443,0.48661220192150184
444,0.1749345298897031
445,0.3220793380305236
446,0.603221007956396
447,0.4364019067031489
448,0.30815620591652937
449,0.5593167566783314
450,0.7619622344722159
451,0.2685061122224644
452,0.38495303324758384
453,0.44177390194542127
454,0.4142261155737578
455,0.050402098465414664
456,0.734309684219122
457,0.5801954759386316
458,0.46818278675925784
459,0.27836382447451685
460,0.39755562158369256
461,0.3129480075074845
462,0.13625456306567185
463,0.3044753829356017
464,0.6067688284387696
465,0.4456579638185674
466,0.5283646733364851
467,0.500096386741283
468,0.12279599481867257
469,0.12565955271804108
470,0.03712849888301297
471,0.37665303893839297
472,0.12924425151147673
473,0.6672336346160345
474,0.5180342950637072
475,0.4526952671620281
476,0.09917815615330329
477,0.3684188513347149
478,0.721004097082879
479,0.40699406491317786
480,0.3182543757058744
481,0.4595934076572491
482,0.5135034528798647
483,0.19436085711373668
484,0.633765501058368
485,0.3879837033989923
486,0.13296250625937275
487,0.34205448055118787
488,0.16719767703444502
489,0.3511605191873158
490,0.6593450652883373
491,0.3009758437923994
492,0.2864501035031706
493,0.4787285366333483
494,0.13090912791625017
495,0.530257880966669
496,0.6155281418341962
497,0.7716649663776668
498,0.3033180220592412
499,0.17485533651379181
500,0.7679190444741238
501,0.37169601263979596
502,0.7481520296749876
503,0.08287131814971456
504,0.8009672948557743
505,0.10377043797739438
506,0.23019807807886214
507,0.489018525073492
508,0.44706917834410276
509,0.17280523697639788
510,0.2844433295186568
511,0.22796209266635825
512,0.08914263071614696
513,0.2548386340300877
514,0.3250069826241376
515,0.2197482894002581
516,0.6830833163209981
517,0.6391511786541407
518,0.5249290199062082
519,0.25277872066476187
520,0.2932136060580236
521,0.7029049695003179
522,0.7753109668382377
523,0.8287662221545528
524,0.5334391788514858
525,0.4447200810248087
526,0.7788833807868419
527,0.3160177455909519
528,0.3162035497826771
529,0.31171091536527595
530,0.07987881613092541
531,0.6553184580996916
532,0.3491310900416013
533,0.050299002350575786
534,0.39048835979852264
535,0.6343755316003838
536,0.05374200725838197
537,0.6012541013901551
538,0.4973290038411207
539,0.16106342585171923
540,0.415624116853149
541,0.45089043823570685
542,0.6477769902166546
543,0.7493053176244471
544,0.5472386057766726
545,0.28830310746367704
546,0.7853508068175029
547,0.4265429304310375
548,0.14918545417422327
549,0.47807121590134777
550,0.43006832530300226
551,0.10496952163352337
552,0.21510970628808251
553,0.8289255679677676
554,0.1662222240418199
555,0.6729696074036171
556,0.5295986639512984
557,0.48892029349859206
558,0.3177048495039469
559,0.33104524376810057
560,0.49353684749474824
561,0.11008800097369222
562,0.683694108868831
563,0.33032322665311986
564,0.4195236691856925
565,0.5863322162260337
566,0.37325148962127025
567,0.28251718527644515
568,0.63802028453584
569,0.7787677924820794
570,0.19329157278523174
571,0.6933802906608683
572,0.6224799632781416
573,0.42922064334028875
574,0.6803965133689754
575,0.42603810081985755
576,0.2531347916045455
577,0.7924906959756653
578,0.3909667050161295
579,0.6006098063133787
580,0.5590907197721184
581,0.5139299012911508
582,0.42956095141570455
583,0.48484381005119226
584,0.12224934227990338
585,0.6105032347318902
586,0.3506387790330134
587,0.509534024149847
588,0.2426239414767169
589,0.7309957115118226
590,0.16216434705378163
591,0.3901341134730048
592,0.4405791362639558
593,0.48383547518355347
594,0.3320598104720256
595,0.4425259149188619
596,0.2958649103980785
597,0.2565922873847411
598,0.5505885405304979
599,0.5090295713676154
600,0.4242314537796659
601,0.6862585573018801
602,0.3100228682027349
603,0.31060918594049375
604,0.33894972016616176
605,0.08650627094565604
606,0.7632579040452616
607,0.11903536640804478
608,0.5749107463915198
609,0.6663997527127035
610,0.6536040708019553
611,0.17756431501813916
612,0.5749714902052177
613,0.634419844923623
614,0.28632465207977453
615,0.14744288559937818
616,0.6765735269122541
617,0.33383726624833376
618,0.13004467716781723
619,0.44731760000009546
620,0.36395191098911994
621,0.5046100256961755
622,0.2588425457607808
623,0.4625225458111662
624,0.1904310610828038
625,0.5621172055276619
626,0.23867232617431436
627,0.5312923546752631
628,0.7371327055828258
629,0.6462782674839563
630,0.3396660914457277
631,0.32795966521660863
632,0.7487695802147308
633,0.6039062080374121
634,0.5551061838914474
635,0.5194082302415767
636,0.23181709660776983
637,0.19852650532077312
638,0.5929484037473294
639,0.6427228879205406
640,0.6315702030196797
641,0.9533756589858544
642,0.4591486240031375
643,0.2159645202828493
644,0.3945851129222373
645,0.6817436650675885
646,0.4565578311057059
647,0.10904241898185695
648,0.12698224394353458
649,0.19846837617639224
650,0.2587683739683034
651,0.05033436912875152
652,0.5882200337740513
653,0.3137998873613445
654,0.15162844899855815
655,0.050887356487987784
656,0.30429761679881767
657,0.412228055093027
658,0.5723269425011248
659,0.36559971746540076
660,0.1024988336609375
661,0.5997246273947465
662,0.44030145903282253
663,0.24795433423537455
664,0.3113754064989214
665,0.3214614529248289
666,0.41430503538707547
667,0.2803948579357713
668,0.4911830939488971
669,0.2235993259787787
670,0.5824271718604582
671,0.1120689725939345
672,0.20349953343974428
673,0.2387995950674209
674,0.05938102741267885
675,0.2193950682083052
676,0.22401895699238122
677,0.8824344432078435
678,0.29237396065090976
679,0.07362686206533875
680,0.23178044860892114
681,0.2883559022643288
682,0.13474158694979502
683,0.6089136580862666
684,0.6977109521063068
685,0.1783538195119603
686,0.31636400690077493
687,0.12908296404690967
688,0.5688145638737252
689,0.4650911989981873
690,0.27223824224354515
691,0.5746582878491447
692,0.39611981768453186
693,0.4652339741397021
694,0.8265845014162438
695,0.4268207682263935
696,0.2982562933699559
697,0.08530168486558903
698,0.41424164453092366
699,0.3639708379816384
700,0.5531903825702471
701,0.516937258175541
702,0.47121419251483154
703,0.45759197260700096
704,0.45682969405251594
705,0.44758617525694316
706,0.2596893147692668
707,0.6384699711786879
708,0.5532279262623918
709,0.4993952095302967
710,0.612566871899645
711,0.4683540979723541
712,0.510207504721105
713,0.09723562547387155
714,0.3817778349411832
715,0.6094004683333393
716,0.3013431794761937
717,0.5550420095439133
718,0.342644451855711
719,0.37369190892166776
720,0.440193219763722
721,0.7696620930960402
722,0.7826721626847827
723,0.5151755559694866
724,0.3756327987532448
725,0.1152264230531123
726,0.38530647109536287
727,0.32183337555181374
728,0.37055026279490816
729,0.2098991259878452
730,0.32545546251247287
731,0.34615026706619006
732,0.2180404737023051
733,0.6859751748840743
734,0.1078929859296188
735,0.4105573969914875
736,0.3409187210452512
737,0.1896187629293455
738,0.7357898752819081
739,0.5282152845503217
740,0.4921147276126689
741,0.33980624366575485
742,0.4861725391445155
743,0.138978839570952
744,0.33775433279551614
745,0.6582968335513688
746,0.6760914961800139
747,0.0977454805027447
748,0.5893953307107447
749,0.5207367728597769
750,0.7607614410572655
751,0.39831536136823287
752,0.5563978876239881
753,0.40094961704882526
754,0.43392319118605416
755,0.665975971646142
756,0.5328886539586299
757,0.3689128982653226
758,0.7119641632333874
759,0.43522939272632616
760,0.7422491018967625
761,0.6743565174250006
762,0.34933211381871826
763,0.44845267143023493
764,0.21587881793920694
765,0.6206500902547032
766,0.5661588522969834
767,0.49485209109144473
768,0.22692047593127712
769,0.16808391030441958
770,0.2618532609888995
771,0.22368404973995676
772,0.5667122031306047
773,0.5036702115668114
774,0.6799264401188936
775,0.24337716163759274
776,0.6309340003981516
777,0.5259726100100344
778,0.22722166894854978
779,0.6617387426538648
780,0.5840195086005685
781,0.5638738121049054
782,0.3566544849790297
783,0.26562878686990576
784,0.46946760329107184
785,0.6728481514224683
786,0.5866998946131692
787,0.08128909018366616
788,0.5125347668844124
789,0.6531691820309599
790,0.11141102756608304
791,0.5305301374414523
792,0.475740936391223
793,0.1768885030690084
794,0.45746849956856744
795,0.2691216126754967
796,0.437194127225036
797,0.5061898156871978
798,0.29217685069929633
799,0.466953849388056
800,0.5045689945977356
801,0.6487021195950352
802,0.6878767166595405
803,0.7039165529743826
804,0.5873423155279427
805,0.08844917958199075
806,0.7620270872270108
807,0.4798891092057519
808,0.3338618197018149
809,0.30252498085215207
810,0.4916992309728097
811,0.6398565462597086
812,0.7213778843938916
813,0.13132601019337678
814,0.1520346805752071
815,0.45173526578374207
816,0.3206962569248868
817,0.4344960729351478
818,0.15270473540711488
819,0.5565837958022871
820,0.22379546283756785
821,0.19259402147558222
822,0.8116618062088232
823,0.15008741130486794
824,0.26666319549880174
825,0.46035290586099487
826,0.029087341550917883
827,0.19583205142368293
828,0.1381044860598497
829,0.3513266918469016
830,0.4247282158485259
831,0.09679527629384319
832,0.6611166198712027
833,0.2386372185157807
834,0.2547677995808564
835,0.09695672496327876
836,0.7874779645268836
837,0.205169270574626
838,0.5473847501799849
839,0.4547055229020315
840,0.36190491002826974
841,0.8529870684666405
842,0.39926289340104987
843,0.5742550233088929
844,0.5853011716762386
845,0.25956157651698875
846,0.30242057108938264
847,0.09531634650800598
848,0.6707556906024409
849,0.5296584046219361
850,0.09092054908191513
851,0.3857842030272273
852,0.5590882866082568
853,0.4107314236302954
854,0.24138677385760263
855,0.6745351610287907
856,0.23045973903892067
857,0.7493238924503361
858,0.4290047320421799
859,0.7083439760473864
860,0.552066327967275
861,0.0823448969302537
862,0.23236792903017583
863,0.6338292668152856
864,0.7180896411537738
865,0.47824046198352
866,0.05825208144325223
867,0.4910144611094543
868,0.12955298785453262
869,0.5648967023528111
870,0.5367611059289775
871,0.7970450720013088
872,0.053450325818320585
873,0.29319458719179575
874,0.04856655205639434
875,0.15605923285274548
876,0.3780131174494722
877,0.3650208406426812
878,0.2946490753621586
879,0.46810507530969325
880,0.4500282594440653
881,0.20490674256127686
882,0.56632296888003
883,0.31181558999828024
884,0.44968386114859393
885,0.11106776841880613
886,0.17611467440358916
887,0.5650700535615898
888,0.3057617021384824
889,0.2664041737494729
890,0.6469404383147991
891,0.7162719346710875
892,0.47269852265200385
893,0.4994081084771462
894,0.6436159377156971
895,0.5531878492715091
896,0.7093596872470701
897,0.5398430337496657
898,0.5840065689950776
899,0.062337240468447644
900,0.08411634805483216
901,0.5635322366402817
902,0.6077509281550314
903,0.5708779590954065
904,0.36887519346216113
905,0.1892948761030561
906,0.464436210182048
907,0.5955476693627503
908,0.6873581964436833
909,0.6502004179633718
910,0.5191227880498335
911,0.320878371015923
912,0.5702751326072241
913,0.4609656062070205
914,0.35552805938828846
915,0.4348072958573512
916,0.8331034793948323
917,0.39963526816633566
918,0.687964123523907
919,0.3674149833835443
920,0.48726619115593744
921,0.4042160276063433
922,0.10272555537995098
923,0.0732678406780369
924,0.45115648158710975
925,0.40784101153247976
926,0.6113897319351194
927,0.26735568852918995
928,0.6353934737115384
929,0.06535979995269152
930,0.2440734095851434
931,0.7591467713221594
932,0.5620920108492423
933,0.310140707433909
934,0.6867904504831742
935,0.7786162272243536
936,0.6168146868049714
937,0.42749850525073285
938,0.3506685777309112
939,0.544720759719793
940,0.5398735265105906
941,0.38013733156788354
942,0.20690007678705127
943,0.5739868977793604
944,0.27474517284845396
945,0.5581001930439007
946,0.5705421962017408
947,0.045137627733498505
948,0.44058918421581345
949,0.6291600359191091
950,0.5043584562405573
951,0.7137387506277659
952,0.4869157916560543
953,0.04791287670452053
954,0.386732967107027
955,0.3225424141762202
956,0.16512706945020597
957,0.7812730760010546
958,0.7916202376090584
959,0.08011003329337155
960,0.25261399804928
961,0.38909979110069265
962,0.08269790015274384
963,0.4084699816723287
964,0.4489676957953894
965,0.243900427342007
966,0.4204952315714206
967,0.5549725494814304
968,0.3377694356352334
969,0.538204231653502
970,0.2486731676746044
971,0.33031750092516404
972,0.7588903814778757
973,0.230237703245776
974,0.6720449409295978
975,0.6501688249148702
976,0.5575384865632278
977,0.16880154141985598
978,0.32458785967657494
979,0.6050559624691045
980,0.5012483483779641
981,0.4828484453919092
982,0.479754824552638
983,0.4170065152283798
984,0.47968754048948964
985,0.5352592942593887
986,0.31297208108277
987,0.21232180365177575
988,0.11574248220377327
989,0.7434318323109368
990,0.18115839827417238
991,0.5364439536035853
992,0.5149073811761876
993,0.3033021636923746
994,0.7411419167958403
995,0.2750040883075073
996,0.5134137203751867
997,0.38501985684629564
998,0.526789244437471
999,0.5762693318350064
1000,0.34324643483753514
1001,0.14496974157798692
1002,0.3386456988002835
1003,0.31518508048942667
1004,0.2870359248606983
1005,0.37174941818558604
1006,0.10810569376325846
1007,0.3584673664839095
1008,0.12941347516054708
1009,0.822937415799952
1010,0.2558288669556294
1011,0.4992636591086989
1012,0.35268184792048707
1013,0.049357505683671754
1014,0.6582158738057478
1015,0.40411729197407814
1016,0.5205833761621338
1017,0.03353827211002707
1018,0.2017467517111149
1019,0.3350058319814497
1020,0.6960815237881187
1021,0.36446954666436154
1022,0.6940045169357953
1023,0.5528414223823229
1024,0.6501206071663376
1025,0.49028122094926313
1026,0.5979972340325582
1027,0.49813140362516944
1028,0.7313189108833426
1029,0.4410256680498361
1030,0.5954513980748366
1031,0.5206444239663841
1032,0.2034288934487721
1033,0.3382878178078942
1034,0.3150871049840797
1035,0.5085991184469474
1036,0.4521011225700019
1037,0.6375175559026878
1038,0.5144308073741447
1039,0.3667599499697639
1040,0.41036011154409463
1041,0.5985609802043698
1042,0.3338210778681718
1043,0.08936804963516078
1044,0.410513588671632
1045,0.5476874442140464
1046,0.9161921486717378
1047,0.26575297220700667
1048,0.27090002310198924
1049,0.382779523548577
1050,0.49350237801095764
1051,0.7761074984522033
1052,0.5876715599990114
1053,0.33477998963135186
1054,0.24466845597489156
1055,0.7096719471073568
1056,0.1210194505510943
1057,0.2840618959108987
1058,0.34018680272535856
1059,0.2922134320859532
1060,0.33894565336215776
1061,0.417438736358413
1062,0.6465054415519205
1063,0.351826193669506
1064,0.1917951330350865
1065,0.4867247796191885
1066,0.19361734954360088
1067,0.5723682297778626
1068,0.5648118825942281
1069,0.5149794446813304
1070,0.5618298960723523
1071,0.11140968507089542
1072,0.3333222067967283
1073,0.497590017025996
1074,0.4796694965859399
1075,0.18499181228136158
1076,0.34934844929192616
1077,0.7526044547908654
1078,0.31626909183447716
1079,0.21660907289281053
1080,0.4083910252098937
1081,0.13191724006466068
1082,0.4619167409158395
1083,0.2835059798899177
1084,0.7293372627577571
1085,0.399594737007772
1086,0.4275149283977198
1087,0.43939216081229127
1088,0.0890510527789186
1089,0.8699482454054442
1090,0.5276395565873191
1091,0.2229779801621576
1092,0.4378420921580934
1093,0.54123365204006
1094,0.6022030516218229
1095,0.5669186682068519
1096,0.6897958158069221
1097,0.10728210279113227
1098,0.2650749986886111
1099,0.41148894812466175
1100,0.14892379900454442
1101,0.3834387267112617
1102,0.19376334346774035
1103,0.17527102735060696
1104,0.08563477567222781
1105,0.9093712183826493
1106,0.29207459163472993
1107,0.09136568406275855
1108,0.5395700847210498
1109,0.2910623834426688
1110,0.047070301717330384
1111,0.16034689391653642
1112,0.2448966612146817
1113,0.19177614522114714
1114,0.5923589922531182
1115,0.17585134794486054
1116,0.060344800547191706
1117,0.054555600379387545
1118,0.46061052099718686
1119,0.521898364508425
1120,0.2864054224525817
1121,0.32096100571476865
1122,0.6040529731776829
1123,0.25644058176835227
1124,0.5122303360720537
1125,0.48956070440754373
1126,0.15494497029090412
1127,0.5787468190025306
1128,0.5416998500870286
1129,0.279515015022283
1130,0.30017437362802846
1131,0.27006655158798304
1132,0.1666440355169865
1133,0.24052768821799825
1134,0.41353492406887377
1135,0.4696303442091923
1136,0.4568659202132647
1137,0.09151407078870245
1138,0.7340449146584498
1139,0.5392962041168805
1140,0.6655053343374485
1141,0.5127529599970864
1142,0.5032901572580597
1143,0.44600266150801837
1144,0.07570754153794357
1145,0.24114902112043163
1146,0.6020628613129261
1147,0.594239642589479
1148,0.5299785711825781
1149,0.3352623681467521
1150,0.3734361292238094
1151,0.43703479277981894
1152,0.46266210155592347
1153,0.2536678628035768
1154,0.45965233464215877
1155,0.6110587569017145
1156,0.3378861721437364
1157,0.40148036654950015
1158,0.622760159777222
1159,0.3247044246193738
1160,0.5236740081460322
1161,0.7217961884682187
1162,0.22156793073441036
1163,0.19814495854101152
1164,0.38916456123154597
1165,0.6914426227770138
1166,0.6629304944165566
1167,0.06940691493000549
1168,0.15482185443183855
1169,0.4499249223892009
1170,0.5061076068255111
1171,0.38510811452007565
1172,0.5166757217136013
1173,0.6324698803475293
1174,0.3087332176448077
1175,0.07028744674441324
1176,0.4298123579308579
1177,0.609661692621534
1178,0.7124495648691752
1179,0.43574561235164117
1180,0.6496385740719445
1181,0.11174769239252083
1182,0.33927989841949135
1183,0.36731862359933815
1184,0.7157478101506107
1185,0.14906345786365893
1186,0.23330498967032914
1187,0.4290652577770187
1188,0.39744329360636604
1189,0.31502396839422114
1190,0.33448525830166687
1191,0.43318285058274353
1192,0.25593915815021406
1193,0.35906093170321074
1194,0.6098789462289498
1195,0.7611431477548933
1196,0.5014582999691506
1197,0.27863510658345736
1198,0.28329984718519036
1199,0.35927179379888585
1200,0.12978367765135768
1201,0.6284070356391732
1202,0.3723060731546111
1203,0.2769152661938411
1204,0.2355577898999723
1205,0.14596553052976313
1206,0.5365253169150174
1207,0.18283180347296638
1208,0.37974389497819744
1209,0.19929907515978115
1210,0.15503391591024104
1211,0.5732603090565156
1212,0.5485146747636755
1213,0.5906161514735965
1214,0.5153988725329129
1215,0.3993494560372129
1216,0.1990044502510688
1217,0.5750359701781438
1218,0.629770518536434
1219,0.627751827288346
1220,0.029614600210251973
1221,0.11209507975645543
1222,0.7756755695608809
1223,0.21784661880611292
1224,0.8478031572196553
1225,0.5898826702234621
1226,0.5307996967125777
1227,0.7547664554250004
1228,0.41537242391708623
1229,0.4171229096036574
1230,0.8279334648732931
1231,0.2006503133549863
1232,0.054019763864506964
1233,0.16304275566860785
1234,0.7846220038668791
1235,0.2332867442674139
1236,0.2408014179613012
1237,0.24735174711714814
1238,0.400574059836233
1239,0.5485573813388195
1240,0.330607227246807
1241,0.4071959618451452
1242,0.1711094363108597
1243,0.18876834621888525
1244,0.6538642454073084
1245,0.36835962972653036
1246,0.6293803593687949
1247,0.048188411194787485
1248,0.1451935343724498
1249,0.6768428663946557
1250,0.39807840996732763
1251,0.2819185092469144
1252,0.531127671019065
1253,0.049334073908074365
1254,0.11361415547298899
1255,0.6905216295777141
1256,0.3904518067851667
